data,acucar_usd
04/04/2002,5.62
05/04/2002,5.7
08/04/2002,5.59
09/04/2002,5.62
10/04/2002,5.68
11/04/2002,5.51
12/04/2002,5.55
15/04/2002,5.58
16/04/2002,5.66
17/04/2002,5.71
18/04/2002,5.75
19/04/2002,6.17
22/04/2002,6.09
23/04/2002,6.07
24/04/2002,6.08
25/04/2002,5.91
26/04/2002,5.83
29/04/2002,5.9
30/04/2002,5.68
01/05/2002,5.2
02/05/2002,5.46
03/05/2002,5.36
06/05/2002,5.47
07/05/2002,5.31
08/05/2002,5.41
09/05/2002,5.44
10/05/2002,5.49
13/05/2002,5.84
14/05/2002,5.89
15/05/2002,5.85
16/05/2002,5.98
17/05/2002,5.86
20/05/2002,5.79
21/05/2002,5.6
22/05/2002,5.72
23/05/2002,5.62
24/05/2002,5.65
28/05/2002,5.67
29/05/2002,5.77
30/05/2002,5.78
31/05/2002,5.9
03/06/2002,5.77
04/06/2002,5.75
05/06/2002,5.75
06/06/2002,5.57
07/06/2002,5.62
10/06/2002,5.55
11/06/2002,5.39
12/06/2002,5.25
13/06/2002,5.3
14/06/2002,5.26
17/06/2002,5.03
18/06/2002,5.16
19/06/2002,5.05
20/06/2002,5.02
21/06/2002,4.99
24/06/2002,5.2
25/06/2002,5.4
26/06/2002,5.36
27/06/2002,5.68
28/06/2002,5.91
01/07/2002,5.16
02/07/2002,5.49
03/07/2002,5.6
08/07/2002,5.55
09/07/2002,5.73
10/07/2002,5.86
11/07/2002,5.99
12/07/2002,5.99
15/07/2002,5.71
16/07/2002,5.81
17/07/2002,5.73
18/07/2002,6.03
19/07/2002,6.06
22/07/2002,6.16
23/07/2002,6.17
24/07/2002,5.86
25/07/2002,5.92
26/07/2002,5.81
29/07/2002,5.59
30/07/2002,5.67
31/07/2002,5.8
01/08/2002,5.81
02/08/2002,5.78
05/08/2002,5.79
06/08/2002,5.84
07/08/2002,5.92
08/08/2002,5.98
09/08/2002,5.89
12/08/2002,5.7
13/08/2002,5.89
14/08/2002,5.9
15/08/2002,6.1
16/08/2002,5.87
19/08/2002,5.72
20/08/2002,5.81
21/08/2002,5.86
22/08/2002,5.93
23/08/2002,5.78
26/08/2002,5.76
27/08/2002,5.99
28/08/2002,5.79
29/08/2002,5.86
30/08/2002,5.98
03/09/2002,6.21
04/09/2002,6.07
05/09/2002,6.14
06/09/2002,6.33
09/09/2002,6.66
10/09/2002,6.69
11/09/2002,6.65
12/09/2002,6.75
13/09/2002,6.92
16/09/2002,6.8
17/09/2002,6.84
18/09/2002,6.87
19/09/2002,7.06
20/09/2002,6.92
23/09/2002,6.88
24/09/2002,6.99
25/09/2002,6.94
26/09/2002,6.92
27/09/2002,7.12
30/09/2002,6.89
01/10/2002,6.49
02/10/2002,6.69
03/10/2002,6.76
04/10/2002,6.73
07/10/2002,6.88
08/10/2002,7.12
09/10/2002,7.04
10/10/2002,6.96
11/10/2002,6.91
14/10/2002,7.06
15/10/2002,7.05
16/10/2002,6.96
17/10/2002,7.12
18/10/2002,7.29
21/10/2002,7.13
22/10/2002,7.24
23/10/2002,7.1
24/10/2002,7
25/10/2002,6.99
28/10/2002,7.13
29/10/2002,7.27
30/10/2002,7.18
31/10/2002,7.36
01/11/2002,7.34
04/11/2002,7.45
05/11/2002,7.64
06/11/2002,7.72
07/11/2002,7.55
08/11/2002,7.45
11/11/2002,7.34
12/11/2002,7.06
13/11/2002,6.75
14/11/2002,6.87
15/11/2002,7.07
18/11/2002,6.82
19/11/2002,7.3
20/11/2002,7.24
21/11/2002,7.43
22/11/2002,7.45
25/11/2002,7.37
26/11/2002,7.38
27/11/2002,7.41
02/12/2002,7.68
03/12/2002,7.81
04/12/2002,7.62
05/12/2002,7.54
06/12/2002,7.45
09/12/2002,7.23
10/12/2002,7.45
11/12/2002,7.49
12/12/2002,7.47
13/12/2002,7.56
16/12/2002,7.5
17/12/2002,7.55
18/12/2002,7.3
19/12/2002,7.6
20/12/2002,7.51
23/12/2002,7.46
24/12/2002,7.47
27/12/2002,7.43
30/12/2002,7.37
31/12/2002,7.61
02/01/2003,7.69
03/01/2003,7.4
06/01/2003,7.61
07/01/2003,7.55
08/01/2003,7.74
09/01/2003,7.59
10/01/2003,7.67
13/01/2003,7.67
14/01/2003,7.66
15/01/2003,7.7
16/01/2003,7.62
17/01/2003,7.87
21/01/2003,7.77
22/01/2003,7.68
23/01/2003,7.75
24/01/2003,7.97
27/01/2003,8.38
28/01/2003,8.46
29/01/2003,8.7
30/01/2003,8.58
31/01/2003,8.64
03/02/2003,8.55
04/02/2003,8.4
05/02/2003,8.57
06/02/2003,8.87
07/02/2003,8.93
10/02/2003,9.01
11/02/2003,8.9
12/02/2003,8.8
13/02/2003,8.65
14/02/2003,8.86
19/02/2003,8.96
20/02/2003,9.07
21/02/2003,8.97
24/02/2003,8.75
25/02/2003,8.6
26/02/2003,8.71
27/02/2003,8.76
28/02/2003,8.9
03/03/2003,8.44
04/03/2003,8.25
05/03/2003,8.1
06/03/2003,8.16
07/03/2003,8.22
10/03/2003,8.01
11/03/2003,8.12
12/03/2003,7.81
13/03/2003,7.62
14/03/2003,7.85
17/03/2003,7.78
18/03/2003,7.59
19/03/2003,7.64
20/03/2003,7.75
21/03/2003,7.8
24/03/2003,7.85
25/03/2003,7.69
26/03/2003,7.59
27/03/2003,7.46
28/03/2003,7.71
31/03/2003,7.68
01/04/2003,7.6
02/04/2003,7.59
03/04/2003,7.73
04/04/2003,7.66
07/04/2003,7.57
08/04/2003,7.37
09/04/2003,7.29
10/04/2003,7.2
11/04/2003,7.23
14/04/2003,7.17
15/04/2003,7.21
16/04/2003,7.39
17/04/2003,7.45
21/04/2003,7.63
22/04/2003,7.79
23/04/2003,7.82
24/04/2003,7.78
25/04/2003,7.85
28/04/2003,7.73
29/04/2003,7.39
30/04/2003,7.3
01/05/2003,7.38
02/05/2003,7.17
05/05/2003,6.86
06/05/2003,7.1
07/05/2003,6.85
08/05/2003,6.68
09/05/2003,6.87
12/05/2003,7.04
13/05/2003,6.81
14/05/2003,6.91
15/05/2003,6.89
16/05/2003,6.91
19/05/2003,7.07
20/05/2003,7.28
21/05/2003,7.09
22/05/2003,7.25
23/05/2003,7.34
27/05/2003,7.17
28/05/2003,6.97
29/05/2003,6.97
30/05/2003,7.08
02/06/2003,6.93
03/06/2003,6.73
04/06/2003,6.69
05/06/2003,6.52
06/06/2003,6.71
09/06/2003,6.62
10/06/2003,6.67
11/06/2003,6.54
12/06/2003,6.43
13/06/2003,6.52
16/06/2003,6.56
17/06/2003,6.5
18/06/2003,6.48
19/06/2003,6.53
20/06/2003,6.58
23/06/2003,6.38
24/06/2003,6.34
25/06/2003,6.37
26/06/2003,6.38
27/06/2003,6.22
30/06/2003,6.33
01/07/2003,6.22
02/07/2003,6.45
03/07/2003,6.39
07/07/2003,6.51
08/07/2003,6.53
09/07/2003,6.58
10/07/2003,6.44
11/07/2003,6.51
14/07/2003,6.55
15/07/2003,6.64
16/07/2003,6.65
17/07/2003,6.7
18/07/2003,6.81
21/07/2003,6.85
22/07/2003,7.02
23/07/2003,6.92
24/07/2003,6.88
25/07/2003,6.93
28/07/2003,7.03
29/07/2003,7.2
30/07/2003,7.09
31/07/2003,7.21
01/08/2003,7.24
04/08/2003,7.33
05/08/2003,7.35
06/08/2003,7.28
07/08/2003,6.79
08/08/2003,6.62
11/08/2003,6.81
12/08/2003,6.73
13/08/2003,6.62
14/08/2003,6.51
15/08/2003,6.49
18/08/2003,6.57
19/08/2003,6.46
20/08/2003,6.57
21/08/2003,6.48
22/08/2003,6.54
25/08/2003,6.56
26/08/2003,6.69
27/08/2003,6.56
28/08/2003,6.4
29/08/2003,6.29
02/09/2003,6.2
03/09/2003,6.13
04/09/2003,5.97
05/09/2003,6.05
08/09/2003,6.01
09/09/2003,5.96
10/09/2003,6.1
11/09/2003,6
12/09/2003,6.05
15/09/2003,5.89
16/09/2003,5.96
17/09/2003,5.92
18/09/2003,6
19/09/2003,5.97
22/09/2003,6.07
23/09/2003,6.02
24/09/2003,6
25/09/2003,5.86
26/09/2003,5.95
29/09/2003,6.13
30/09/2003,6.2
01/10/2003,6.44
02/10/2003,6.38
03/10/2003,6.47
06/10/2003,6.23
07/10/2003,6.09
08/10/2003,6.07
09/10/2003,6.01
10/10/2003,5.96
13/10/2003,5.97
14/10/2003,5.99
15/10/2003,6.1
16/10/2003,5.97
17/10/2003,5.95
20/10/2003,6.02
21/10/2003,6.05
22/10/2003,5.95
23/10/2003,5.94
24/10/2003,6.1
27/10/2003,6.19
28/10/2003,6.14
29/10/2003,6.12
30/10/2003,6.19
31/10/2003,5.93
03/11/2003,5.86
04/11/2003,5.99
05/11/2003,5.97
06/11/2003,6.02
07/11/2003,6.07
10/11/2003,6.2
11/11/2003,6.21
12/11/2003,6.22
13/11/2003,6.34
14/11/2003,6.38
17/11/2003,6.32
18/11/2003,6.33
19/11/2003,6.4
20/11/2003,6.38
21/11/2003,6.26
24/11/2003,6.12
25/11/2003,6.12
26/11/2003,6.25
01/12/2003,6.29
02/12/2003,6.38
03/12/2003,6.58
04/12/2003,6.71
05/12/2003,6.65
08/12/2003,6.66
09/12/2003,6.72
10/12/2003,6.7
11/12/2003,6.75
12/12/2003,6.77
15/12/2003,6.45
16/12/2003,6.55
17/12/2003,6.54
18/12/2003,6.44
19/12/2003,6.1
22/12/2003,5.92
23/12/2003,5.88
24/12/2003,5.91
29/12/2003,5.8
30/12/2003,5.75
31/12/2003,5.67
05/01/2004,5.7
06/01/2004,5.85
07/01/2004,5.94
08/01/2004,5.76
09/01/2004,5.93
12/01/2004,5.97
13/01/2004,5.98
14/01/2004,5.85
15/01/2004,5.73
16/01/2004,5.79
20/01/2004,5.81
21/01/2004,5.8
22/01/2004,5.84
23/01/2004,5.77
26/01/2004,5.77
27/01/2004,5.75
28/01/2004,5.87
29/01/2004,5.87
30/01/2004,5.86
02/02/2004,5.72
03/02/2004,5.75
04/02/2004,5.68
05/02/2004,5.58
06/02/2004,5.45
09/02/2004,5.36
10/02/2004,5.44
11/02/2004,5.4
12/02/2004,5.4
13/02/2004,5.48
17/02/2004,5.58
18/02/2004,5.6
19/02/2004,5.52
20/02/2004,5.64
23/02/2004,5.72
24/02/2004,5.76
25/02/2004,5.84
26/02/2004,6.02
27/02/2004,6.03
01/03/2004,6.24
02/03/2004,6.16
03/03/2004,6.06
04/03/2004,6.13
05/03/2004,6.19
08/03/2004,6.22
09/03/2004,6.31
10/03/2004,6.35
11/03/2004,6.67
12/03/2004,6.68
15/03/2004,6.74
16/03/2004,6.8
17/03/2004,6.76
18/03/2004,6.8
19/03/2004,6.76
22/03/2004,6.87
23/03/2004,7.01
24/03/2004,7.15
25/03/2004,6.62
26/03/2004,6.09
29/03/2004,6.08
30/03/2004,6.32
31/03/2004,6.4
01/04/2004,6.25
02/04/2004,6.36
05/04/2004,6.31
06/04/2004,6.43
07/04/2004,6.66
08/04/2004,6.78
12/04/2004,6.67
13/04/2004,6.61
14/04/2004,6.71
15/04/2004,6.6
16/04/2004,6.69
19/04/2004,6.58
20/04/2004,6.6
21/04/2004,6.58
22/04/2004,6.55
23/04/2004,6.51
26/04/2004,6.53
27/04/2004,6.64
28/04/2004,6.4
29/04/2004,6.63
30/04/2004,6.58
03/05/2004,6.89
04/05/2004,6.87
05/05/2004,6.63
06/05/2004,6.78
07/05/2004,6.59
10/05/2004,6.38
11/05/2004,6.29
12/05/2004,6.39
13/05/2004,6.31
14/05/2004,6.35
17/05/2004,6.5
18/05/2004,6.64
19/05/2004,6.53
20/05/2004,6.49
21/05/2004,6.58
24/05/2004,6.62
25/05/2004,6.75
26/05/2004,6.91
27/05/2004,6.89
28/05/2004,7.06
01/06/2004,7.22
02/06/2004,7.04
03/06/2004,7.03
04/06/2004,7.19
07/06/2004,7.19
08/06/2004,6.95
09/06/2004,6.93
10/06/2004,6.75
14/06/2004,6.66
15/06/2004,6.78
16/06/2004,7.03
17/06/2004,7.24
18/06/2004,6.82
21/06/2004,7.03
22/06/2004,7
23/06/2004,7.09
24/06/2004,7.21
25/06/2004,7.28
28/06/2004,7.13
29/06/2004,7.32
30/06/2004,7.24
01/07/2004,7.77
02/07/2004,7.96
06/07/2004,8.13
07/07/2004,8.22
08/07/2004,8.16
09/07/2004,8.27
12/07/2004,8.33
13/07/2004,8.13
14/07/2004,8.23
15/07/2004,8.24
16/07/2004,8.25
19/07/2004,8.28
20/07/2004,8.22
21/07/2004,8.11
22/07/2004,7.99
23/07/2004,8.01
26/07/2004,8.19
27/07/2004,8.2
28/07/2004,8.23
29/07/2004,8.28
30/07/2004,8.28
02/08/2004,8.39
03/08/2004,8.38
04/08/2004,8.15
05/08/2004,8.13
06/08/2004,8.17
09/08/2004,8.08
10/08/2004,7.93
11/08/2004,7.9
12/08/2004,7.98
13/08/2004,7.87
16/08/2004,7.62
17/08/2004,7.54
18/08/2004,7.72
19/08/2004,7.69
20/08/2004,7.73
23/08/2004,7.77
24/08/2004,7.64
25/08/2004,7.67
26/08/2004,7.6
27/08/2004,7.66
30/08/2004,7.73
31/08/2004,7.99
01/09/2004,8.17
02/09/2004,8.2
03/09/2004,8.13
07/09/2004,7.89
08/09/2004,7.92
09/09/2004,7.75
10/09/2004,7.81
13/09/2004,7.66
14/09/2004,7.71
15/09/2004,7.75
16/09/2004,7.66
17/09/2004,7.59
20/09/2004,7.38
21/09/2004,7.59
22/09/2004,7.76
23/09/2004,7.88
24/09/2004,7.79
27/09/2004,8.25
28/09/2004,8.28
29/09/2004,8.39
30/09/2004,8.5
01/10/2004,8.9
04/10/2004,8.93
05/10/2004,9.05
06/10/2004,8.95
07/10/2004,8.9
08/10/2004,9.02
11/10/2004,9.27
12/10/2004,9.32
13/10/2004,9.12
14/10/2004,9.25
15/10/2004,9.15
18/10/2004,8.95
19/10/2004,8.93
20/10/2004,9.04
21/10/2004,9.03
22/10/2004,8.93
25/10/2004,8.73
26/10/2004,8.85
27/10/2004,8.76
28/10/2004,8.56
29/10/2004,8.6
01/11/2004,8.46
02/11/2004,8.5
03/11/2004,8.35
04/11/2004,8.43
05/11/2004,8.48
08/11/2004,8.6
09/11/2004,8.51
10/11/2004,8.6
11/11/2004,8.65
12/11/2004,8.52
15/11/2004,8.69
16/11/2004,8.87
17/11/2004,8.69
18/11/2004,8.78
19/11/2004,8.75
22/11/2004,8.88
23/11/2004,8.86
24/11/2004,8.97
29/11/2004,8.89
30/11/2004,8.84
01/12/2004,8.9
02/12/2004,8.82
03/12/2004,8.8
06/12/2004,8.86
07/12/2004,8.7
08/12/2004,8.74
09/12/2004,8.66
10/12/2004,8.69
13/12/2004,8.71
14/12/2004,8.59
15/12/2004,8.55
16/12/2004,8.48
17/12/2004,8.64
20/12/2004,8.88
21/12/2004,8.85
22/12/2004,8.86
23/12/2004,8.86
27/12/2004,8.99
28/12/2004,9.02
29/12/2004,9.06
30/12/2004,9.04
03/01/2005,9.17
04/01/2005,9.03
05/01/2005,8.98
06/01/2005,8.99
07/01/2005,8.71
10/01/2005,8.52
11/01/2005,8.55
12/01/2005,8.62
13/01/2005,8.72
14/01/2005,8.83
18/01/2005,8.84
19/01/2005,8.87
20/01/2005,8.96
21/01/2005,8.88
24/01/2005,8.9
25/01/2005,8.98
26/01/2005,9.3
27/01/2005,9.22
28/01/2005,9.15
31/01/2005,9.22
01/02/2005,8.95
02/02/2005,8.81
03/02/2005,8.94
04/02/2005,9.08
07/02/2005,8.93
08/02/2005,9.01
09/02/2005,9.04
10/02/2005,9.15
11/02/2005,9.13
14/02/2005,9.03
15/02/2005,9.1
16/02/2005,8.88
17/02/2005,8.93
18/02/2005,8.85
22/02/2005,8.99
23/02/2005,8.91
24/02/2005,8.75
25/02/2005,8.64
28/02/2005,8.42
01/03/2005,9.06
02/03/2005,9.04
03/03/2005,8.98
04/03/2005,8.87
07/03/2005,8.78
08/03/2005,8.96
09/03/2005,9
10/03/2005,8.97
11/03/2005,9.17
14/03/2005,9.23
15/03/2005,9.14
16/03/2005,9.15
17/03/2005,9.12
18/03/2005,9.03
21/03/2005,8.76
22/03/2005,8.75
23/03/2005,8.63
24/03/2005,8.67
28/03/2005,8.61
29/03/2005,8.52
30/03/2005,8.55
31/03/2005,8.7
01/04/2005,8.52
04/04/2005,8.41
05/04/2005,8.55
06/04/2005,8.57
07/04/2005,8.66
08/04/2005,8.48
11/04/2005,8.35
12/04/2005,8.45
13/04/2005,8.34
14/04/2005,8.15
15/04/2005,8.08
18/04/2005,8.18
19/04/2005,8.33
20/04/2005,8.4
21/04/2005,8.46
22/04/2005,8.35
25/04/2005,8.37
26/04/2005,8.5
27/04/2005,8.58
28/04/2005,8.45
29/04/2005,8.61
02/05/2005,8.68
03/05/2005,8.56
04/05/2005,8.49
05/05/2005,8.23
06/05/2005,8.42
09/05/2005,8.36
10/05/2005,8.39
11/05/2005,8.49
12/05/2005,8.26
13/05/2005,8.35
16/05/2005,8.35
17/05/2005,8.3
18/05/2005,8.4
19/05/2005,8.53
20/05/2005,8.59
23/05/2005,8.68
24/05/2005,8.62
25/05/2005,8.73
26/05/2005,8.8
27/05/2005,8.75
31/05/2005,8.76
01/06/2005,8.68
02/06/2005,8.67
03/06/2005,8.88
06/06/2005,8.83
07/06/2005,8.8
08/06/2005,8.78
09/06/2005,8.91
10/06/2005,8.9
13/06/2005,8.87
14/06/2005,8.84
15/06/2005,8.68
16/06/2005,8.86
17/06/2005,8.91
20/06/2005,8.98
21/06/2005,8.92
22/06/2005,8.95
23/06/2005,9.04
24/06/2005,8.97
27/06/2005,9.19
28/06/2005,9.11
29/06/2005,9.19
30/06/2005,9.34
01/07/2005,9.16
05/07/2005,9.39
06/07/2005,9.35
07/07/2005,9.37
08/07/2005,9.54
11/07/2005,9.48
12/07/2005,9.5
13/07/2005,9.58
14/07/2005,9.59
15/07/2005,9.55
18/07/2005,9.59
19/07/2005,9.52
20/07/2005,9.41
21/07/2005,9.66
22/07/2005,9.7
25/07/2005,9.9
26/07/2005,9.96
27/07/2005,9.95
28/07/2005,9.92
29/07/2005,9.83
01/08/2005,9.96
02/08/2005,10.09
03/08/2005,10.2
04/08/2005,10.22
05/08/2005,10.08
08/08/2005,10.1
09/08/2005,9.92
10/08/2005,9.83
11/08/2005,9.85
12/08/2005,9.87
15/08/2005,9.74
16/08/2005,9.62
17/08/2005,9.78
18/08/2005,9.67
19/08/2005,9.68
22/08/2005,9.6
23/08/2005,9.58
24/08/2005,9.83
25/08/2005,9.73
26/08/2005,9.76
29/08/2005,9.83
30/08/2005,10.12
31/08/2005,10.07
01/09/2005,10.1
02/09/2005,10.11
06/09/2005,10.2
07/09/2005,10.13
08/09/2005,10.18
09/09/2005,10.27
12/09/2005,10.4
13/09/2005,10.31
14/09/2005,10.3
15/09/2005,10.33
16/09/2005,10.43
19/09/2005,10.51
20/09/2005,10.49
21/09/2005,10.25
22/09/2005,10.47
23/09/2005,10.43
26/09/2005,10.4
27/09/2005,10.92
28/09/2005,11.13
29/09/2005,10.89
30/09/2005,10.95
03/10/2005,11.53
04/10/2005,11.43
05/10/2005,11.44
06/10/2005,11.26
07/10/2005,11.37
10/10/2005,11.66
11/10/2005,11.84
12/10/2005,11.73
13/10/2005,11.69
14/10/2005,11.66
17/10/2005,11.46
18/10/2005,11.69
19/10/2005,11.73
20/10/2005,11.63
21/10/2005,11.8
24/10/2005,11.63
25/10/2005,11.82
26/10/2005,11.78
27/10/2005,11.78
28/10/2005,11.61
31/10/2005,11.33
01/11/2005,11.25
02/11/2005,11.47
03/11/2005,11.54
04/11/2005,11.56
07/11/2005,11.37
08/11/2005,11.28
09/11/2005,11.2
10/11/2005,11.47
11/11/2005,11.48
14/11/2005,11.75
15/11/2005,12.04
16/11/2005,12.12
17/11/2005,12.05
18/11/2005,11.98
21/11/2005,12.07
22/11/2005,12.05
23/11/2005,12.15
28/11/2005,12.45
29/11/2005,12.45
30/11/2005,12.43
01/12/2005,12.92
02/12/2005,12.86
05/12/2005,13.26
06/12/2005,13.09
07/12/2005,13.39
08/12/2005,13.61
09/12/2005,13.51
12/12/2005,13.96
13/12/2005,13.81
14/12/2005,13.59
15/12/2005,13.87
16/12/2005,14.2
19/12/2005,14.33
20/12/2005,14.21
21/12/2005,14.1
22/12/2005,14.5
23/12/2005,14.63
27/12/2005,14.55
28/12/2005,14.61
29/12/2005,14.79
30/12/2005,14.68
03/01/2006,14.18
04/01/2006,14.87
05/01/2006,14.85
06/01/2006,14.88
09/01/2006,14.6
10/01/2006,14.66
11/01/2006,14.71
12/01/2006,14.72
13/01/2006,15.27
17/01/2006,15.57
18/01/2006,15.7
19/01/2006,16.12
20/01/2006,17.15
23/01/2006,17.35
24/01/2006,17.89
25/01/2006,17.91
26/01/2006,18.48
27/01/2006,18.61
30/01/2006,18.2
31/01/2006,18.02
01/02/2006,18.29
02/02/2006,19.15
03/02/2006,19.3
06/02/2006,18.8
07/02/2006,18.17
08/02/2006,18.8
09/02/2006,18.14
10/02/2006,17.66
13/02/2006,17.75
14/02/2006,17.72
15/02/2006,17.92
16/02/2006,17.46
17/02/2006,17.33
21/02/2006,17.68
22/02/2006,18.26
23/02/2006,17.5
24/02/2006,17.62
27/02/2006,16.55
28/02/2006,16.74
01/03/2006,16.79
02/03/2006,16.88
03/03/2006,17.23
06/03/2006,17.77
07/03/2006,17.18
08/03/2006,16.62
09/03/2006,16.28
10/03/2006,16.68
13/03/2006,16.85
14/03/2006,16.4
15/03/2006,16.7
16/03/2006,16.62
17/03/2006,16.44
20/03/2006,16.62
21/03/2006,17.02
22/03/2006,16.81
23/03/2006,16.85
24/03/2006,17.13
27/03/2006,17.48
28/03/2006,18.17
29/03/2006,18.2
30/03/2006,18.27
31/03/2006,17.9
03/04/2006,18.33
04/04/2006,17.96
05/04/2006,17.84
06/04/2006,17.77
07/04/2006,17.12
10/04/2006,17.01
11/04/2006,17
12/04/2006,16.76
13/04/2006,16.49
17/04/2006,16.88
18/04/2006,17.52
19/04/2006,17.43
20/04/2006,17.15
21/04/2006,17.21
24/04/2006,17.05
25/04/2006,16.84
26/04/2006,16.82
27/04/2006,16.72
28/04/2006,17.13
01/05/2006,17.73
02/05/2006,17.91
03/05/2006,17.69
04/05/2006,17.05
05/05/2006,17.48
08/05/2006,17.25
09/05/2006,17.47
10/05/2006,17.38
11/05/2006,17.65
12/05/2006,17.6
15/05/2006,17.17
16/05/2006,17.03
17/05/2006,16.93
18/05/2006,16.34
19/05/2006,16.42
22/05/2006,16.39
23/05/2006,16.62
24/05/2006,16.21
25/05/2006,16.24
26/05/2006,15.88
30/05/2006,15.91
31/05/2006,15.46
01/06/2006,15.14
02/06/2006,15.21
05/06/2006,15.39
06/06/2006,15.09
07/06/2006,15.22
08/06/2006,15.03
09/06/2006,15.05
12/06/2006,14.91
13/06/2006,14.72
14/06/2006,14.71
15/06/2006,15
16/06/2006,15.01
19/06/2006,14.85
20/06/2006,15.21
21/06/2006,15.74
22/06/2006,15.75
23/06/2006,15.45
26/06/2006,15.76
27/06/2006,15.64
28/06/2006,15.67
29/06/2006,15.63
30/06/2006,15.79
03/07/2006,16.62
05/07/2006,17.02
06/07/2006,17.16
07/07/2006,16.87
10/07/2006,16.46
11/07/2006,16.57
12/07/2006,16.27
13/07/2006,16.42
14/07/2006,15.97
17/07/2006,15.7
18/07/2006,15.67
19/07/2006,15.36
20/07/2006,15.31
21/07/2006,15.36
24/07/2006,15.58
25/07/2006,15.31
26/07/2006,15.05
27/07/2006,14.77
28/07/2006,14.76
31/07/2006,14.91
01/08/2006,14.9
02/08/2006,14.53
03/08/2006,14.28
04/08/2006,14.41
07/08/2006,14.27
08/08/2006,13.99
09/08/2006,14.04
10/08/2006,13.89
11/08/2006,13.36
14/08/2006,12.5
15/08/2006,12.79
16/08/2006,12.65
17/08/2006,12.2
18/08/2006,12.18
21/08/2006,12.14
22/08/2006,12.06
23/08/2006,12.41
24/08/2006,12.3
25/08/2006,12.3
28/08/2006,12.13
29/08/2006,11.88
30/08/2006,11.52
31/08/2006,11.8
01/09/2006,11.39
05/09/2006,11.49
06/09/2006,11.64
07/09/2006,11.62
08/09/2006,11.89
11/09/2006,11.41
12/09/2006,11.55
13/09/2006,12.37
14/09/2006,12.16
15/09/2006,12.44
18/09/2006,12.36
19/09/2006,12.3
20/09/2006,12.12
21/09/2006,11.56
22/09/2006,10.46
25/09/2006,9.75
26/09/2006,10.19
27/09/2006,10.15
28/09/2006,10.55
29/09/2006,10.85
02/10/2006,11.32
03/10/2006,10.89
04/10/2006,11.16
05/10/2006,11.14
06/10/2006,11.07
09/10/2006,11.48
10/10/2006,11.61
11/10/2006,11.09
12/10/2006,11.13
13/10/2006,11.13
16/10/2006,11.71
17/10/2006,12.58
18/10/2006,11.59
19/10/2006,11.59
20/10/2006,11.71
23/10/2006,11.8
24/10/2006,11.69
25/10/2006,11.9
26/10/2006,11.82
27/10/2006,11.79
30/10/2006,11.45
31/10/2006,11.55
01/11/2006,11.5
02/11/2006,11.53
03/11/2006,11.31
06/11/2006,11.75
07/11/2006,11.58
08/11/2006,11.96
09/11/2006,12.18
10/11/2006,11.85
13/11/2006,11.67
14/11/2006,11.67
15/11/2006,11.79
16/11/2006,11.53
17/11/2006,11.35
20/11/2006,11.49
21/11/2006,11.48
22/11/2006,11.47
27/11/2006,11.81
28/11/2006,11.99
29/11/2006,12.36
30/11/2006,12.37
01/12/2006,12.26
04/12/2006,11.76
05/12/2006,11.76
06/12/2006,11.49
07/12/2006,11.22
08/12/2006,11.37
11/12/2006,11.42
12/12/2006,11.37
13/12/2006,11.32
14/12/2006,11.32
15/12/2006,11.5
18/12/2006,12.03
19/12/2006,12.04
20/12/2006,11.99
21/12/2006,11.9
22/12/2006,11.92
26/12/2006,11.86
27/12/2006,11.79
28/12/2006,11.86
29/12/2006,11.75
03/01/2007,11.51
04/01/2007,11.27
05/01/2007,11.09
08/01/2007,11.16
09/01/2007,11.1
10/01/2007,11.12
11/01/2007,11.02
12/01/2007,10.93
16/01/2007,10.91
17/01/2007,10.76
18/01/2007,10.71
19/01/2007,10.86
22/01/2007,10.93
23/01/2007,10.79
24/01/2007,10.76
25/01/2007,10.69
26/01/2007,10.72
29/01/2007,10.59
30/01/2007,10.55
31/01/2007,10.6
01/02/2007,10.63
02/02/2007,10.5
05/02/2007,10.48
06/02/2007,10.19
07/02/2007,10.12
08/02/2007,10.28
09/02/2007,10.49
12/02/2007,10.39
13/02/2007,10.38
14/02/2007,10.56
15/02/2007,11.11
16/02/2007,11.13
20/02/2007,10.79
21/02/2007,10.71
22/02/2007,11.1
23/02/2007,10.97
26/02/2007,11.02
27/02/2007,11.45
28/02/2007,11.31
01/03/2007,10.97
02/03/2007,11.22
05/03/2007,10.66
06/03/2007,10.76
07/03/2007,10.68
08/03/2007,10.59
09/03/2007,10.52
12/03/2007,10.36
13/03/2007,10.39
14/03/2007,10.41
15/03/2007,10.23
16/03/2007,10.26
19/03/2007,10.22
20/03/2007,10.23
21/03/2007,10.19
22/03/2007,10.22
23/03/2007,10.2
26/03/2007,10
27/03/2007,10.11
28/03/2007,10.12
29/03/2007,9.85
30/03/2007,9.88
02/04/2007,9.7
03/04/2007,9.72
04/04/2007,9.71
05/04/2007,9.8
09/04/2007,9.98
10/04/2007,9.75
11/04/2007,9.91
12/04/2007,9.88
13/04/2007,9.9
16/04/2007,9.7
17/04/2007,9.65
18/04/2007,9.42
19/04/2007,9.55
20/04/2007,9.52
23/04/2007,9.33
24/04/2007,9.32
25/04/2007,9.52
26/04/2007,9.61
27/04/2007,9.35
30/04/2007,9.24
01/05/2007,9.14
02/05/2007,9.14
03/05/2007,9.29
04/05/2007,9.34
07/05/2007,9.32
08/05/2007,9.22
09/05/2007,9.31
